order_id,customer_id,sku_id,sku_name
T00506,C0736,SKU_005,塑膠袋
T00506,C0736,SKU_006,米
T00506,C0736,SKU_008,醬油
T00506,C0736,SKU_010,寶特瓶飲料
T00506,C0736,SKU_020,葡萄
T00507,C0208,SKU_004,紅酒
T00507,C0208,SKU_007,可樂
T00507,C0208,SKU_016,豆漿
T00507,C0208,SKU_028,茶包
T00508,C0229,SKU_011,杯麵
T00508,C0229,SKU_019,橘子
T00509,C1035,SKU_002,起司
T00509,C1035,SKU_004,紅酒
T00509,C1035,SKU_010,寶特瓶飲料
T00509,C1035,SKU_016,豆漿
T00509,C1035,SKU_023,洋芋片
T00510,C0066,SKU_015,牛奶
T00510,C0066,SKU_023,洋芋片
T00510,C0066,SKU_027,洗髮精
T00510,C0066,SKU_028,茶包
T00511,C0431,SKU_004,紅酒
T00511,C0431,SKU_005,塑膠袋
T00511,C0431,SKU_008,醬油
T00511,C0431,SKU_009,礦泉水
T00512,C0205,SKU_001,尿布
T00512,C0205,SKU_010,寶特瓶飲料
T00512,C0205,SKU_029,SKU_NEW_001
T00513,C0668,SKU_002,起司
T00513,C0668,SKU_004,紅酒
T00513,C0668,SKU_010,寶特瓶飲料
T00513,C0668,SKU_015,牛奶
T00514,C0629,SKU_015,牛奶
T00514,C0629,SKU_018,香蕉
T00514,C0629,SKU_027,洗髮精
T00515,C0783,SKU_001,尿布
T00515,C0783,SKU_003,啤酒
T00515,C0783,SKU_015,牛奶
T00515,C0783,SKU_027,洗髮精
T00516,C0418,SKU_001,尿布
T00516,C0418,SKU_027,洗髮精
T00516,C0418,SKU_030,SKU_NEW_002
T00517,C0045,SKU_002,起司
T00518,C0919,SKU_010,寶特瓶飲料
T00518,C0919,SKU_017,蘋果
T00518,C0919,SKU_020,葡萄
T00519,C0560,SKU_002,起司
T00519,C0560,SKU_004,紅酒
T00519,C0560,SKU_005,塑膠袋
T00519,C0560,SKU_006,米
T00519,C0560,SKU_008,醬油
T00519,C0560,SKU_017,蘋果
T00519,C0560,SKU_023,洋芋片
T00519,C0560,SKU_030,SKU_NEW_002
T00520,C0974,SKU_006,米
T00520,C0974,SKU_010,寶特瓶飲料
T00520,C0974,SKU_020,葡萄
T00520,C0974,SKU_023,洋芋片
T00521,C0156,SKU_002,起司
T00521,C0156,SKU_004,紅酒
T00521,C0156,SKU_009,礦泉水
T00521,C0156,SKU_014,雪碧
T00522,C0023,SKU_010,寶特瓶飲料
T00523,C0371,SKU_009,礦泉水
T00523,C0371,SKU_020,葡萄
T00523,C0371,SKU_025,衛生紙
T00523,C0371,SKU_030,SKU_NEW_002
T00524,C0690,SKU_007,可樂
T00524,C0690,SKU_022,巧克力
T00525,C0598,SKU_005,塑膠袋
T00525,C0598,SKU_007,可樂
T00525,C0598,SKU_022,巧克力
T00525,C0598,SKU_028,茶包
T00526,C1203,SKU_009,礦泉水
T00526,C1203,SKU_016,豆漿
T00526,C1203,SKU_020,葡萄
T00527,C0572,SKU_001,尿布
T00527,C0572,SKU_010,寶特瓶飲料
T00527,C0572,SKU_014,雪碧
T00527,C0572,SKU_019,橘子
T00527,C0572,SKU_028,茶包
T00528,C0795,SKU_002,起司
T00528,C0795,SKU_004,紅酒
T00528,C0795,SKU_027,洗髮精
T00529,C0892,SKU_005,塑膠袋
T00529,C0892,SKU_007,可樂
T00529,C0892,SKU_020,葡萄
T00529,C0892,SKU_030,SKU_NEW_002
T00530,C0034,SKU_001,尿布
T00530,C0034,SKU_003,啤酒
T00530,C0034,SKU_014,雪碧
T00530,C0034,SKU_015,牛奶
T00530,C0034,SKU_018,香蕉
T00531,C0773,SKU_005,塑膠袋
T00531,C0773,SKU_006,米
T00531,C0773,SKU_008,醬油
T00532,C0521,SKU_002,起司
T00532,C0521,SKU_004,紅酒
T00532,C0521,SKU_018,香蕉
T00532,C0521,SKU_028,茶包
T00533,C0639,SKU_014,雪碧
T00533,C0639,SKU_017,蘋果
T00534,C0143,SKU_001,尿布
T00534,C0143,SKU_003,啤酒
T00534,C0143,SKU_007,可樂
T00534,C0143,SKU_012,麵包
T00535,C1162,SKU_004,紅酒
T00535,C1162,SKU_005,塑膠袋
T00535,C1162,SKU_006,米
T00535,C1162,SKU_007,可樂
T00535,C1162,SKU_008,醬油
T00535,C1162,SKU_011,杯麵
T00535,C1162,SKU_016,豆漿
T00536,C1411,SKU_004,紅酒
T00536,C1411,SKU_010,寶特瓶飲料
T00536,C1411,SKU_018,香蕉
T00537,C0034,SKU_017,蘋果
T00537,C0034,SKU_018,香蕉
T00537,C0034,SKU_026,牙膏
T00538,C0901,SKU_005,塑膠袋
T00538,C0901,SKU_007,可樂
T00538,C0901,SKU_009,礦泉水
T00538,C0901,SKU_012,麵包
T00538,C0901,SKU_015,牛奶
T00538,C0901,SKU_026,牙膏
T00538,C0901,SKU_029,SKU_NEW_001
T00539,C1138,SKU_001,尿布
T00539,C1138,SKU_003,啤酒
T00539,C1138,SKU_007,可樂
T00539,C1138,SKU_015,牛奶
T00539,C1138,SKU_021,餅乾
T00539,C1138,SKU_028,茶包
T00540,C0428,SKU_009,礦泉水
T00540,C0428,SKU_019,橘子
T00540,C0428,SKU_020,葡萄
T00540,C0428,SKU_024,口香糖
T00541,C1168,SKU_005,塑膠袋
T00541,C1168,SKU_007,可樂
T00541,C1168,SKU_023,洋芋片
T00542,C0946,SKU_001,尿布
T00542,C0946,SKU_002,起司
T00542,C0946,SKU_003,啤酒
T00542,C0946,SKU_004,紅酒
T00542,C0946,SKU_016,豆漿
T00543,C1393,SKU_002,起司
T00543,C1393,SKU_006,米
T00543,C1393,SKU_007,可樂
T00543,C1393,SKU_016,豆漿
T00544,C1470,SKU_002,起司
T00544,C1470,SKU_004,紅酒
T00544,C1470,SKU_008,醬油
T00545,C0060,SKU_006,米
T00545,C0060,SKU_012,麵包
T00545,C0060,SKU_024,口香糖
T00546,C0674,SKU_013,果醬
T00546,C0674,SKU_018,香蕉
T00547,C0824,SKU_006,米
T00547,C0824,SKU_023,洋芋片
T00548,C0219,SKU_004,紅酒
T00548,C0219,SKU_015,牛奶
T00549,C0509,SKU_008,醬油
T00549,C0509,SKU_020,葡萄
T00550,C1480,SKU_005,塑膠袋
T00550,C1480,SKU_009,礦泉水
T00550,C1480,SKU_023,洋芋片
T00550,C1480,SKU_030,SKU_NEW_002
T00551,C0026,SKU_004,紅酒
T00551,C0026,SKU_006,米
T00551,C0026,SKU_008,醬油
T00551,C0026,SKU_018,香蕉
T00552,C0686,SKU_001,尿布
T00552,C0686,SKU_003,啤酒
T00552,C0686,SKU_007,可樂
T00552,C0686,SKU_009,礦泉水
T00552,C0686,SKU_010,寶特瓶飲料
T00552,C0686,SKU_011,杯麵
T00552,C0686,SKU_024,口香糖
T00553,C1256,SKU_002,起司
T00553,C1256,SKU_004,紅酒
T00553,C1256,SKU_006,米
T00553,C1256,SKU_008,醬油
T00553,C1256,SKU_014,雪碧
T00553,C1256,SKU_021,餅乾
T00554,C0487,SKU_014,雪碧
T00555,C0722,SKU_001,尿布
T00555,C0722,SKU_017,蘋果
T00556,C1467,SKU_014,雪碧
T00556,C1467,SKU_026,牙膏
T00557,C0718,SKU_012,麵包
T00557,C0718,SKU_027,洗髮精
T00558,C0193,SKU_008,醬油
T00558,C0193,SKU_010,寶特瓶飲料
T00558,C0193,SKU_016,豆漿
T00559,C0074,SKU_002,起司
T00559,C0074,SKU_004,紅酒
T00559,C0074,SKU_012,麵包
T00559,C0074,SKU_014,雪碧
T00559,C0074,SKU_020,葡萄
T00559,C0074,SKU_022,巧克力
T00560,C1415,SKU_001,尿布
T00560,C1415,SKU_010,寶特瓶飲料
T00560,C1415,SKU_012,麵包
T00560,C1415,SKU_027,洗髮精
T00560,C1415,SKU_028,茶包
T00561,C0400,SKU_001,尿布
T00561,C0400,SKU_003,啤酒
T00561,C0400,SKU_006,米
T00561,C0400,SKU_010,寶特瓶飲料
T00561,C0400,SKU_028,茶包
T00561,C0400,SKU_029,SKU_NEW_001
T00562,C0756,SKU_004,紅酒
T00562,C0756,SKU_013,果醬
T00563,C0129,SKU_007,可樂
T00563,C0129,SKU_022,巧克力
T00564,C0645,SKU_002,起司
T00564,C0645,SKU_004,紅酒
T00564,C0645,SKU_007,可樂
T00564,C0645,SKU_013,果醬
T00564,C0645,SKU_023,洋芋片
T00565,C1394,SKU_001,尿布
T00565,C1394,SKU_003,啤酒
T00565,C1394,SKU_005,塑膠袋
T00565,C1394,SKU_012,麵包
T00565,C1394,SKU_014,雪碧
T00565,C1394,SKU_015,牛奶
T00566,C0753,SKU_001,尿布
T00566,C0753,SKU_003,啤酒
T00566,C0753,SKU_006,米
T00566,C0753,SKU_016,豆漿
T00566,C0753,SKU_023,洋芋片
T00566,C0753,SKU_024,口香糖
T00567,C1454,SKU_003,啤酒
T00567,C1454,SKU_006,米
T00567,C1454,SKU_007,可樂
T00567,C1454,SKU_008,醬油
T00567,C1454,SKU_021,餅乾
T00567,C1454,SKU_022,巧克力
T00567,C1454,SKU_027,洗髮精
T00567,C1454,SKU_029,SKU_NEW_001
T00568,C0387,SKU_001,尿布
T00568,C0387,SKU_003,啤酒
T00568,C0387,SKU_019,橘子
T00569,C0756,SKU_009,礦泉水
T00569,C0756,SKU_014,雪碧
T00569,C0756,SKU_018,香蕉
T00569,C0756,SKU_019,橘子
T00570,C1280,SKU_002,起司
T00570,C1280,SKU_004,紅酒
T00570,C1280,SKU_007,可樂
T00570,C1280,SKU_008,醬油
T00570,C1280,SKU_013,果醬
T00570,C1280,SKU_030,SKU_NEW_002
T00571,C0679,SKU_006,米
T00571,C0679,SKU_008,醬油
T00571,C0679,SKU_010,寶特瓶飲料
T00571,C0679,SKU_020,葡萄
T00571,C0679,SKU_024,口香糖
T00572,C0418,SKU_001,尿布
T00572,C0418,SKU_002,起司
T00572,C0418,SKU_003,啤酒
T00572,C0418,SKU_008,醬油
T00572,C0418,SKU_012,麵包
T00572,C0418,SKU_025,衛生紙
T00573,C1275,SKU_001,尿布
T00573,C1275,SKU_002,起司
T00573,C1275,SKU_004,紅酒
T00573,C1275,SKU_014,雪碧
T00573,C1275,SKU_025,衛生紙
T00573,C1275,SKU_026,牙膏
T00573,C1275,SKU_029,SKU_NEW_001
T00574,C0587,SKU_013,果醬
T00575,C0795,SKU_008,醬油
T00575,C0795,SKU_023,洋芋片
T00575,C0795,SKU_029,SKU_NEW_001
T00576,C1463,SKU_009,礦泉水
T00576,C1463,SKU_016,豆漿
T00576,C1463,SKU_030,SKU_NEW_002
T00577,C0277,SKU_007,可樂
T00578,C0457,SKU_002,起司
T00578,C0457,SKU_004,紅酒
T00578,C0457,SKU_018,香蕉
T00578,C0457,SKU_022,巧克力
T00578,C0457,SKU_030,SKU_NEW_002
T00579,C0044,SKU_002,起司
T00579,C0044,SKU_004,紅酒
T00579,C0044,SKU_005,塑膠袋
T00579,C0044,SKU_007,可樂
T00579,C0044,SKU_009,礦泉水
T00579,C0044,SKU_018,香蕉
T00579,C0044,SKU_025,衛生紙
T00579,C0044,SKU_028,茶包
T00580,C0592,SKU_005,塑膠袋
T00580,C0592,SKU_021,餅乾
T00580,C0592,SKU_022,巧克力
T00581,C0300,SKU_006,米
T00581,C0300,SKU_022,巧克力
T00581,C0300,SKU_024,口香糖
T00581,C0300,SKU_026,牙膏
T00582,C1022,SKU_004,紅酒
T00582,C1022,SKU_014,雪碧
T00582,C1022,SKU_023,洋芋片
T00583,C0269,SKU_001,尿布
T00583,C0269,SKU_002,起司
T00583,C0269,SKU_005,塑膠袋
T00583,C0269,SKU_013,果醬
T00583,C0269,SKU_014,雪碧
T00583,C0269,SKU_022,巧克力
T00584,C1012,SKU_001,尿布
T00584,C1012,SKU_003,啤酒
T00584,C1012,SKU_007,可樂
T00584,C1012,SKU_010,寶特瓶飲料
T00584,C1012,SKU_024,口香糖
T00584,C1012,SKU_028,茶包
T00585,C0397,SKU_004,紅酒
T00585,C0397,SKU_010,寶特瓶飲料
T00585,C0397,SKU_024,口香糖
T00585,C0397,SKU_030,SKU_NEW_002
T00586,C0535,SKU_005,塑膠袋
T00586,C0535,SKU_012,麵包
T00586,C0535,SKU_018,香蕉
T00586,C0535,SKU_022,巧克力
T00587,C0529,SKU_001,尿布
T00587,C0529,SKU_003,啤酒
T00587,C0529,SKU_010,寶特瓶飲料
T00587,C0529,SKU_019,橘子
T00588,C1083,SKU_004,紅酒
T00588,C1083,SKU_008,醬油
T00588,C1083,SKU_009,礦泉水
T00588,C1083,SKU_011,杯麵
T00588,C1083,SKU_016,豆漿
T00588,C1083,SKU_026,牙膏
T00589,C0707,SKU_002,起司
T00589,C0707,SKU_004,紅酒
T00589,C0707,SKU_007,可樂
T00589,C0707,SKU_009,礦泉水
T00589,C0707,SKU_022,巧克力
T00589,C0707,SKU_024,口香糖
T00589,C0707,SKU_028,茶包
T00590,C0544,SKU_003,啤酒
T00590,C0544,SKU_005,塑膠袋
T00590,C0544,SKU_009,礦泉水
T00590,C0544,SKU_021,餅乾
T00590,C0544,SKU_026,牙膏
T00591,C1272,SKU_001,尿布
T00591,C1272,SKU_003,啤酒
T00591,C1272,SKU_021,餅乾
T00592,C0861,SKU_002,起司
T00592,C0861,SKU_004,紅酒
T00592,C0861,SKU_014,雪碧
T00592,C0861,SKU_021,餅乾
T00593,C0316,SKU_019,橘子
T00593,C0316,SKU_023,洋芋片
T00594,C1346,SKU_005,塑膠袋
T00594,C1346,SKU_029,SKU_NEW_001
T00595,C0519,SKU_007,可樂
T00595,C0519,SKU_026,牙膏
T00595,C0519,SKU_028,茶包
T00596,C0055,SKU_001,尿布
T00596,C0055,SKU_003,啤酒
T00596,C0055,SKU_021,餅乾
T00596,C0055,SKU_024,口香糖
T00597,C0741,SKU_001,尿布
T00597,C0741,SKU_003,啤酒
T00597,C0741,SKU_006,米
T00597,C0741,SKU_008,醬油
T00597,C0741,SKU_014,雪碧
T00598,C0181,SKU_002,起司
T00598,C0181,SKU_004,紅酒
T00598,C0181,SKU_016,豆漿
T00598,C0181,SKU_023,洋芋片
T00599,C0359,SKU_002,起司
T00599,C0359,SKU_004,紅酒
T00599,C0359,SKU_011,杯麵
T00599,C0359,SKU_015,牛奶
T00599,C0359,SKU_023,洋芋片
T00599,C0359,SKU_026,牙膏
T00600,C1117,SKU_007,可樂
T00601,C0193,SKU_001,尿布
T00601,C0193,SKU_015,牛奶
T00602,C1196,SKU_007,可樂
T00602,C1196,SKU_015,牛奶
T00602,C1196,SKU_024,口香糖
T00603,C1402,SKU_003,啤酒
T00603,C1402,SKU_005,塑膠袋
T00603,C1402,SKU_009,礦泉水
T00603,C1402,SKU_029,SKU_NEW_001
T00604,C0911,SKU_007,可樂
T00605,C1071,SKU_003,啤酒
T00605,C1071,SKU_009,礦泉水
T00605,C1071,SKU_019,橘子
T00605,C1071,SKU_023,洋芋片
T00606,C1075,SKU_001,尿布
T00606,C1075,SKU_002,起司
T00606,C1075,SKU_003,啤酒
T00606,C1075,SKU_004,紅酒
T00606,C1075,SKU_005,塑膠袋
T00606,C1075,SKU_007,可樂
T00606,C1075,SKU_018,香蕉
T00606,C1075,SKU_020,葡萄
T00607,C1491,SKU_001,尿布
T00607,C1491,SKU_002,起司
T00607,C1491,SKU_003,啤酒
T00607,C1491,SKU_010,寶特瓶飲料
T00607,C1491,SKU_027,洗髮精
T00607,C1491,SKU_030,SKU_NEW_002
T00608,C0517,SKU_014,雪碧
T00609,C0244,SKU_009,礦泉水
T00609,C0244,SKU_010,寶特瓶飲料
T00609,C0244,SKU_022,巧克力
T00609,C0244,SKU_026,牙膏
T00610,C0779,SKU_024,口香糖
T00610,C0779,SKU_025,衛生紙
T00611,C0800,SKU_006,米
T00611,C0800,SKU_007,可樂
T00611,C0800,SKU_008,醬油
T00611,C0800,SKU_023,洋芋片
T00611,C0800,SKU_024,口香糖
T00611,C0800,SKU_029,SKU_NEW_001
T00612,C0266,SKU_001,尿布
T00612,C0266,SKU_002,起司
T00612,C0266,SKU_003,啤酒
T00612,C0266,SKU_004,紅酒
T00613,C0919,SKU_015,牛奶
T00613,C0919,SKU_025,衛生紙
T00614,C0024,SKU_006,米
T00614,C0024,SKU_008,醬油
T00614,C0024,SKU_018,香蕉
T00614,C0024,SKU_020,葡萄
T00614,C0024,SKU_027,洗髮精
T00615,C1392,SKU_025,衛生紙
T00616,C0398,SKU_007,可樂
T00617,C0056,SKU_001,尿布
T00617,C0056,SKU_003,啤酒
T00617,C0056,SKU_006,米
T00617,C0056,SKU_008,醬油
T00617,C0056,SKU_016,豆漿
T00617,C0056,SKU_026,牙膏
T00618,C0155,SKU_008,醬油
T00618,C0155,SKU_009,礦泉水
T00618,C0155,SKU_025,衛生紙
T00619,C0361,SKU_014,雪碧
T00619,C0361,SKU_015,牛奶
T00619,C0361,SKU_016,豆漿
T00620,C0410,SKU_007,可樂
T00620,C0410,SKU_009,礦泉水
T00620,C0410,SKU_017,蘋果
T00620,C0410,SKU_022,巧克力
T00620,C0410,SKU_026,牙膏
T00620,C0410,SKU_030,SKU_NEW_002
T00621,C0046,SKU_007,可樂
T00621,C0046,SKU_018,香蕉
T00622,C0418,SKU_001,尿布
T00622,C0418,SKU_011,杯麵
T00622,C0418,SKU_026,牙膏
T00622,C0418,SKU_029,SKU_NEW_001
T00623,C0286,SKU_001,尿布
T00623,C0286,SKU_004,紅酒
T00623,C0286,SKU_010,寶特瓶飲料
T00624,C0573,SKU_004,紅酒
T00624,C0573,SKU_009,礦泉水
T00624,C0573,SKU_011,杯麵
T00624,C0573,SKU_014,雪碧
T00625,C0581,SKU_006,米
T00625,C0581,SKU_008,醬油
T00625,C0581,SKU_014,雪碧
T00625,C0581,SKU_015,牛奶
T00625,C0581,SKU_022,巧克力
T00625,C0581,SKU_023,洋芋片
T00626,C0513,SKU_009,礦泉水
T00626,C0513,SKU_014,雪碧
T00627,C0495,SKU_002,起司
T00627,C0495,SKU_006,米
T00627,C0495,SKU_008,醬油
T00627,C0495,SKU_018,香蕉
T00628,C0128,SKU_005,塑膠袋
T00628,C0128,SKU_007,可樂
T00628,C0128,SKU_011,杯麵
T00629,C0037,SKU_001,尿布
T00629,C0037,SKU_003,啤酒
T00629,C0037,SKU_010,寶特瓶飲料
T00629,C0037,SKU_026,牙膏
T00630,C0301,SKU_010,寶特瓶飲料
T00630,C0301,SKU_011,杯麵
T00631,C1129,SKU_004,紅酒
T00631,C1129,SKU_009,礦泉水
T00631,C1129,SKU_020,葡萄
T00631,C1129,SKU_028,茶包
T00631,C1129,SKU_029,SKU_NEW_001
T00632,C1487,SKU_001,尿布
T00632,C1487,SKU_005,塑膠袋
T00632,C1487,SKU_010,寶特瓶飲料
T00632,C1487,SKU_017,蘋果
T00632,C1487,SKU_022,巧克力
T00633,C1392,SKU_005,塑膠袋
T00633,C1392,SKU_017,蘋果
T00633,C1392,SKU_026,牙膏
T00634,C0756,SKU_001,尿布
T00634,C0756,SKU_002,起司
T00634,C0756,SKU_004,紅酒
T00634,C0756,SKU_012,麵包
T00634,C0756,SKU_014,雪碧
T00634,C0756,SKU_015,牛奶
T00634,C0756,SKU_019,橘子
T00635,C0799,SKU_007,可樂
T00635,C0799,SKU_010,寶特瓶飲料
T00635,C0799,SKU_013,果醬
T00635,C0799,SKU_014,雪碧
T00635,C0799,SKU_016,豆漿
T00635,C0799,SKU_017,蘋果
T00635,C0799,SKU_018,香蕉
T00636,C0475,SKU_024,口香糖
T00637,C1149,SKU_007,可樂
T00637,C1149,SKU_016,豆漿
T00637,C1149,SKU_023,洋芋片
T00638,C1141,SKU_006,米
T00638,C1141,SKU_007,可樂
T00638,C1141,SKU_028,茶包
T00638,C1141,SKU_030,SKU_NEW_002
T00639,C1259,SKU_006,米
T00639,C1259,SKU_010,寶特瓶飲料
T00639,C1259,SKU_011,杯麵
T00639,C1259,SKU_014,雪碧
T00639,C1259,SKU_025,衛生紙
T00639,C1259,SKU_030,SKU_NEW_002
T00640,C1335,SKU_009,礦泉水
T00640,C1335,SKU_015,牛奶
T00640,C1335,SKU_022,巧克力
T00640,C1335,SKU_029,SKU_NEW_001
T00641,C0659,SKU_004,紅酒
T00641,C0659,SKU_005,塑膠袋
T00641,C0659,SKU_007,可樂
T00641,C0659,SKU_010,寶特瓶飲料
T00642,C1142,SKU_007,可樂
T00642,C1142,SKU_021,餅乾
T00643,C1196,SKU_003,啤酒
T00643,C1196,SKU_016,豆漿
T00643,C1196,SKU_017,蘋果
T00644,C0466,SKU_009,礦泉水
T00645,C1393,SKU_001,尿布
T00645,C1393,SKU_002,起司
T00645,C1393,SKU_004,紅酒
T00645,C1393,SKU_024,口香糖
T00645,C1393,SKU_026,牙膏
T00646,C0134,SKU_001,尿布
T00646,C0134,SKU_007,可樂
T00646,C0134,SKU_012,麵包
T00646,C0134,SKU_017,蘋果
T00646,C0134,SKU_024,口香糖
T00647,C1493,SKU_006,米
T00647,C1493,SKU_008,醬油
T00647,C1493,SKU_009,礦泉水
T00647,C1493,SKU_016,豆漿
T00648,C1144,SKU_002,起司
T00648,C1144,SKU_014,雪碧
T00649,C0132,SKU_002,起司
T00649,C0132,SKU_004,紅酒
T00649,C0132,SKU_017,蘋果
T00649,C0132,SKU_029,SKU_NEW_001
T00650,C0983,SKU_009,礦泉水
T00650,C0983,SKU_010,寶特瓶飲料
T00650,C0983,SKU_016,豆漿
T00650,C0983,SKU_028,茶包
T00651,C0048,SKU_005,塑膠袋
T00651,C0048,SKU_009,礦泉水
T00651,C0048,SKU_011,杯麵
T00651,C0048,SKU_027,洗髮精
T00651,C0048,SKU_028,茶包
T00651,C0048,SKU_030,SKU_NEW_002
T00652,C1144,SKU_001,尿布
T00652,C1144,SKU_005,塑膠袋
T00652,C1144,SKU_009,礦泉水
T00652,C1144,SKU_020,葡萄
T00653,C1186,SKU_001,尿布
T00653,C1186,SKU_003,啤酒
T00653,C1186,SKU_009,礦泉水
T00653,C1186,SKU_017,蘋果
T00654,C0902,SKU_003,啤酒
T00654,C0902,SKU_007,可樂
T00654,C0902,SKU_009,礦泉水
T00654,C0902,SKU_019,橘子
T00654,C0902,SKU_026,牙膏
T00655,C1277,SKU_005,塑膠袋
T00655,C1277,SKU_013,果醬
T00656,C0140,SKU_002,起司
T00656,C0140,SKU_004,紅酒
T00656,C0140,SKU_017,蘋果
T00657,C0412,SKU_001,尿布
T00657,C0412,SKU_020,葡萄
T00658,C0629,SKU_001,尿布
T00658,C0629,SKU_012,麵包
T00658,C0629,SKU_013,果醬
T00658,C0629,SKU_014,雪碧
T00658,C0629,SKU_020,葡萄
T00658,C0629,SKU_025,衛生紙
T00659,C0060,SKU_005,塑膠袋
T00659,C0060,SKU_008,醬油
T00659,C0060,SKU_009,礦泉水
T00659,C0060,SKU_013,果醬
T00659,C0060,SKU_023,洋芋片
T00660,C0679,SKU_001,尿布
T00660,C0679,SKU_005,塑膠袋
T00660,C0679,SKU_018,香蕉
T00660,C0679,SKU_024,口香糖
T00661,C0398,SKU_001,尿布
T00661,C0398,SKU_002,起司
T00661,C0398,SKU_005,塑膠袋
T00661,C0398,SKU_009,礦泉水
T00661,C0398,SKU_011,杯麵
T00661,C0398,SKU_020,葡萄
T00662,C0593,SKU_010,寶特瓶飲料
T00662,C0593,SKU_016,豆漿
T00662,C0593,SKU_021,餅乾
T00663,C0646,SKU_002,起司
T00663,C0646,SKU_006,米
T00663,C0646,SKU_008,醬油
T00663,C0646,SKU_010,寶特瓶飲料
T00663,C0646,SKU_029,SKU_NEW_001
T00664,C1309,SKU_001,尿布
T00664,C1309,SKU_003,啤酒
T00664,C1309,SKU_008,醬油
T00665,C0407,SKU_007,可樂
T00665,C0407,SKU_018,香蕉
T00665,C0407,SKU_023,洋芋片
T00665,C0407,SKU_026,牙膏
T00665,C0407,SKU_029,SKU_NEW_001
T00666,C1332,SKU_001,尿布
T00666,C1332,SKU_023,洋芋片
T00667,C0647,SKU_010,寶特瓶飲料
T00668,C0495,SKU_001,尿布
T00668,C0495,SKU_007,可樂
T00668,C0495,SKU_011,杯麵
T00668,C0495,SKU_019,橘子
T00669,C0753,SKU_001,尿布
T00669,C0753,SKU_002,起司
T00669,C0753,SKU_003,啤酒
T00669,C0753,SKU_004,紅酒
T00669,C0753,SKU_005,塑膠袋
T00669,C0753,SKU_007,可樂
T00669,C0753,SKU_009,礦泉水
T00669,C0753,SKU_014,雪碧
T00669,C0753,SKU_024,口香糖
T00670,C0634,SKU_001,尿布
T00670,C0634,SKU_007,可樂
T00670,C0634,SKU_012,麵包
T00671,C0385,SKU_006,米
T00671,C0385,SKU_008,醬油
T00671,C0385,SKU_012,麵包
T00671,C0385,SKU_029,SKU_NEW_001
T00672,C0753,SKU_001,尿布
T00672,C0753,SKU_003,啤酒
T00672,C0753,SKU_007,可樂
T00672,C0753,SKU_008,醬油
T00673,C0227,SKU_007,可樂
T00673,C0227,SKU_014,雪碧
T00674,C0531,SKU_004,紅酒
T00674,C0531,SKU_009,礦泉水
T00674,C0531,SKU_029,SKU_NEW_001
T00675,C0853,SKU_001,尿布
T00675,C0853,SKU_003,啤酒
T00675,C0853,SKU_004,紅酒
T00675,C0853,SKU_006,米
T00675,C0853,SKU_008,醬油
T00675,C0853,SKU_009,礦泉水
T00675,C0853,SKU_010,寶特瓶飲料
T00676,C0628,SKU_005,塑膠袋
T00676,C0628,SKU_008,醬油
T00677,C1230,SKU_001,尿布
T00677,C1230,SKU_002,起司
T00677,C1230,SKU_003,啤酒
T00677,C1230,SKU_004,紅酒
T00677,C1230,SKU_012,麵包
T00677,C1230,SKU_020,葡萄
T00677,C1230,SKU_029,SKU_NEW_001
T00678,C0384,SKU_006,米
T00678,C0384,SKU_007,可樂
T00678,C0384,SKU_008,醬油
T00678,C0384,SKU_018,香蕉
T00679,C1452,SKU_005,塑膠袋
T00679,C1452,SKU_023,洋芋片
T00680,C1164,SKU_001,尿布
T00680,C1164,SKU_003,啤酒
T00680,C1164,SKU_006,米
T00680,C1164,SKU_008,醬油
T00681,C1449,SKU_001,尿布
T00681,C1449,SKU_003,啤酒
T00681,C1449,SKU_004,紅酒
T00681,C1449,SKU_006,米
T00681,C1449,SKU_020,葡萄
T00682,C1251,SKU_004,紅酒
T00682,C1251,SKU_010,寶特瓶飲料
T00683,C0209,SKU_005,塑膠袋
T00684,C0788,SKU_005,塑膠袋
T00684,C0788,SKU_009,礦泉水
T00684,C0788,SKU_010,寶特瓶飲料
T00684,C0788,SKU_011,杯麵
T00684,C0788,SKU_022,巧克力
T00684,C0788,SKU_025,衛生紙
T00685,C0256,SKU_002,起司
T00685,C0256,SKU_004,紅酒
T00685,C0256,SKU_010,寶特瓶飲料
T00685,C0256,SKU_014,雪碧
T00685,C0256,SKU_017,蘋果
T00685,C0256,SKU_026,牙膏
T00686,C1216,SKU_006,米
T00686,C1216,SKU_022,巧克力
T00687,C0879,SKU_001,尿布
T00687,C0879,SKU_003,啤酒
T00687,C0879,SKU_012,麵包
T00688,C0397,SKU_023,洋芋片
T00689,C1393,SKU_005,塑膠袋
T00689,C1393,SKU_006,米
T00689,C1393,SKU_008,醬油
T00689,C1393,SKU_023,洋芋片
T00690,C0165,SKU_001,尿布
T00690,C0165,SKU_003,啤酒
T00690,C0165,SKU_024,口香糖
T00690,C0165,SKU_025,衛生紙
T00691,C0851,SKU_001,尿布
T00691,C0851,SKU_003,啤酒
T00691,C0851,SKU_009,礦泉水
T00691,C0851,SKU_010,寶特瓶飲料
T00691,C0851,SKU_011,杯麵
T00691,C0851,SKU_018,香蕉
T00691,C0851,SKU_024,口香糖
T00692,C1088,SKU_010,寶特瓶飲料
T00692,C1088,SKU_025,衛生紙
T00693,C0084,SKU_004,紅酒
T00693,C0084,SKU_009,礦泉水
T00693,C0084,SKU_010,寶特瓶飲料
